tweet,label
"#UyghurGenocide
Why are we allowing ethnic cleansing against Uyghur people in #China. Governments around the world put an embargo of Chinese trade and end this nightmare. #ChinaExposed #CCPLiedPeopleDied",0
"#XiJinping let the #Uyghurs free you literal piece of crap.

#China should be treated the same way we treated Nazi Germany back in the day, they are doing the same to the Uyghurs Nazis did to Jews.

Shame on EVERY POLITICIAN making deals with a GENOCIDAL DICTATOR.
#UyghurGenocide https://t.co/8tbOYJnjVM",0
"I'VE accepted #China NOT #GingDeLainG #CHANGLAND its claiming our #History #StolenValour as #Muhgals #kinggod #kingdoms of #unified #unitedstates #origin #FREED #PPL'S #REPUBLIC of #Buddha' DENYING #NobleTruth #IndoChina #SEA #India #America+#LAOTIAN #CHAO
https://t.co/S65QpCyNRc",0
"fcking #china... yes, we buy your fake products but stay away from our country #philippines... we fought the #spaniards #americans and the #japanese... we will fight and defend our country against your invasion too... https://t.co/t7qfgdI8OD",1
#LMAO first #ElonMusk takes a massive shit on #Bitcoin Now the #PRC flushes #ShitCoin like the fat turd #crytocurrency is down the toilet. #China #CRYTOCRASH  yeah assholes to the Moon HAHAHA https://t.co/rKsMV6je9v,0
"First, China practiced population control on it's own people, now it's imposing it on us and the rest of the world using the #scamdemic. #covidLies #dangerousVaccines #China",1
"#China's taiwan This is good reason to start nuke war, because one womens visit to Taiwan. Let's destroy the whole earth together",1
"#tuesdayvibe #Twitter - same innocuous bullshit, different day. TFG not going to jail #muskrat still sociopathic fake billionaire #RussiaUkraineWar allowed to continue #China is our friend/enemy and some stupid celebrity/influencer broke a nail or got a big ring. #America is lost",0
"#Pharmaceutical industry has to be #Atmanirbhar. Most of the APIs come from #China. This is how we have let #China infiltrate us gradually. Stop all #Chineseimports. They don't deserve us.

#ChinaGetOut #BanTikTokInIndia #Chinaapps",1
#KillAllMen they can't even cook!!! unholy people.. kill all men! murder them! get them off the earth!!! stan bts!!! #STANBTS #STANJUNGKOOK #China #EUROPE #AMERICA #COVIDISFAKE #COVIDAREFAKENEWS #COVIDISNTREAL #COVID19ISFAKE #COVID19DOESNTEXIST,0
I hate all these western lies!! But the truth will come out! #isupportchina #china #Uyghur #Xinjiang #XinjiangCotton #Muslims,0
"The world should stop dealing with #China until they stop eating the shit that they eat.

 #Hantavirus #ChineseVirus",1
#ChinaFloods #china chinese paying for sin done by jinping pla and CPC.they talk too big but are hollow from inside.even when they are having disastor flood and world suffering from chinese virus.these shameless creatures are planning to grab land of sovereign countries. https://t.co/rZ52RckuGx,1
"WEST PEOPLE WANT STOP DOING BUSINESS WITH COMMUNIST COUNTRIES AND DICTATORSHIPS. 

GO TO TH HELL ...

ATACK UKRAINE  IS ATACK ALL WEST.

RUSSIA AND HIS PARTNERS WILL PAY THE SAME PRICE OF UKRAINE #EUROPE #EU #EUROPEUNION #CHINA #INDIA #FRANCE #UK #GERMANY #LUXEMBOURG #SWIZERLAND https://t.co/Tmbfc2dN5F",0
"Get your kids off of #garbageTicToc @tictoc #China is poison to the U.S.These enemies are #affectingyourkidsminds and #spyingonAmericans  #stealingourdata. #ChinesehateAmerica
 Our #government is letting this happen because #JoeBiden  is #compromised by #CCPChina #StanduptoChina",0
China should stop consuming wild animals for thier food as they are reservior for deadly fatal viruses 🦠 they are responsible for bringing new infections in world. Islam says its prohibited to consume carnivores only grazing animals are allowed.  #COVID2019 #WHO  #PTI #China,1
"Memo to #Chinese #Communists: Get the hell out of our communities, off our land, and out of our country. Now. #China #CCP",1
Slavery being slavery. #China #fuckchina #sweatshops https://t.co/AIG5CoPvyC,1
"Bitches talking about red flags and shit, then how about changing the fucking difficulty 🚩
#minesweeper #redflags #BISH #China #GoodOldDays #nostalgic https://t.co/11oNPm8aEl",0
"The @EU_Commission and @UNGeneva  must take a firm stance against the UAE,@Turkey, #China gov’t Ethiopia is committing #TigrayGenocide &amp; these countries are an accomplice.#NoFlyZoneInTigray #StopArmingEthiopia @EUatUN @MikeHammerUSA @EU_Commission @USAmbUN @eu_eeas @PressSec https://t.co/xE3N6JmcOs",0
"♠️continuous lunges♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/0JIeDv5Lxg",0
"#china closed border to all foreigner from last two years even they know they destroying future of students.
But still now again virus in spreading in china and delta variant is originated from china again. its reality that this covid belongs to china.
#TakeBackPakStudentsToChina",0
"China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
#China is a mother fucker
#ChineseVirus #ChineseVirusCorona 
#Hantavirus 🖕🖕🖕 https://t.co/fQozQsBtxH",1
"#DonaldTrump isn't perfect but, it seems like everyone who's against #trump in DC is being paid off by #china #draintheswamp 

#RINO #LizCheney #Wyoming #fjb #HarrietHageman #RINOS #BuildTheWall #MAGA #Jan6thCommittee https://t.co/GZiN4IyenO",0
"While the #West obsesses on destruction the civilised world continues to build and develop.

Good luck, #China!

#dumbStraya #auspol #yobboland #TradiesVille #RortALot #convictCulcha' #uneducatedWhites

https://t.co/7HxT1fCN5P",0
#China should pay back Chinese always attack on our back #cowardchina #CKMKB_Forever #CKMKB #chinaindiaborder #IndiaChinaFaceOff,1
"Dear #china, QUIT KILLING CATS AND DOGS OF INFECTED PEOPLE! Wtf is wrong with you!!! If anything let them take the animals with them! THERE IS ZERO SCIENCE BEHIND YOUR INSANITY YOU STUPID FUCKS! #Shanghai #StopKillingFamilyAnimals #chinacovid",1
"End The Fur Trade In #Denmark And Stop The Mink Slaughter https://t.co/jyhDzpSyVu
SIGN &amp; SHARE!!!
#Mink #COVID #Danishmink #fox #Russia #China #NewYork #Paris #Milan #London #COVID19 #AnimalRescueSite #KopenhagenFur #NewYorkTimes #EkstraBladet #ANIMA #DanishTV2 #Danishgovernment",0
Let's Ban china in the whole world.#tiktokexposed #tiktokdown #tiktokbaninindia #BanChineseProducts #BanTikToklnlndia #BanTiktok #ChinaIndiaFaceoff #China #ChinaWingsClipped #chinaindiaborder #indiansAgainstTikTok #IndiaStandWithArmyAndModi #IndianArmy https://t.co/0pNZSoIn90,1
"A vote for #Biden's a vote for the destruction of the #UnitedStates by selling out our nation to foreign enemies, just like he did to #China &amp; #Ukraine while VP! It's for #anarchy, limitless abortion &amp; killing of babies up until the moment of birth!

#VoteTrumpToSaveAmerica #MAGA",0
"China is an evil,venomous state that should be taught a strict lesson.
#BoycottChineseProducts #TreacherousChina #TeachLessonToChina #China #JunkOneChina #BringBackAksaiChin 
It is time we reclaim AksaiChin and free Tibet
#IndiansUnitedAgainstChina #indiachinastandoff #FreeTibet",1
"All ""smiles"" here

-
-
-
-
-
#suckdeeznuts #hongkong #china #chinavirus #kungflu #CHINAH #TRUMP #MAGA #FreeHongKong #NBAsucks #MLBsucks #NFLsucks #Commies #Letfreedomring #freedom #merica #America #USA #Ballsdeeptackle https://t.co/w1ijwfT6oc",0
"The #US will remain (as always) the best in its role; the role where being a professional cunt is the only thing needed.
The peace and the US will never be together.

#Taiwan will remain a Chinese land.
And Oh #Pelosi, you still can use your ""democracy"" as toilet paper.
#China",0
https://t.co/SkNP4sBaL0 Canada has a plan to exterminate all mixed indigenous blacks Poor sick disabled do as #Trudeaue says or die that is his only goal #CriminalMindsEvolution you sold our land to #China it was not yours to sell #illegaloccupation #TheMaskedSinger #TheSussexs,0
Let us be clear. We did not declare war on our government. Our government declared war against us. #VETOTHEPORK #vetocovidbill #marxistrevolution #fascism #communism #socialism #china #GOPBetrayedAmerica #plandemic #covid1984 #lockdowns #TheGreatReset,0
"#china created the #SARSvirus in 2003. 

They created the #MERSoutbreak. 

Last year they put the entire world in #lockdown with their #COVID19, as known as China Originated Virus Infectious Decease. 

When will it stop?! #StopchinaNow #ChinaVirus #fuckchina #ChinaLiedPeopleDied",1
"Cruel Chinese eat like barbarians, how is that even possible? Puke

#BidenDeliversAGAIN #Russia #Ukraine️ #LGBT #IsraeliApartheid #REPUBLIC #Gamescom #JUSTICEFORLUCAS #warwanarat #Warzone #EatBulaga #Seversin #China #Trending https://t.co/FOIjy9llXm",1
Don't forget #China created this murderous disease. #BoycottChina #BoycottChineseProducts,1
https://t.co/zOzy17wnQ1 this #human is a danger 2 #freedom #listen to this crazy ass lady....listen good cause this will not fly just sayin......this is #America not fucking #china sorry lady.....,0
"THE HORROR IS BEGUN, TODAY IS THE https://t.co/QhLS1HWeHR DAY OF THE YULIN TORTURE FESTIVAL. THEY ARE EATING RIGHT NOW IN YULIN, TORTURED DOGS AND CATS.  WE HAVE TO BOYCOTT THIS EVIL COUNTRY. DONT BUY MADE IN CHINA  #YULIN #CHINA #ANIMALCRUELTY #BoycottChina #BoycottMadeInChina https://t.co/9cXXMGJr95",1
"They're traitors/thugs just like these traitors thugs in #America The Capital Hill rioters, looters, criminals &amp; gangsters! Why the double standard #Canada what is wrong with you? Do you want the same things happen in Canada? #China has been very patient!

https://t.co/KV8TzQHYiR",0
"#WEST WORLD #EUROPEANS HATED #XIJINPING AND #CHINA's DICTATORSHIP
OUR COMPANIES WILL LEAVE YOUR COUNTRY...
WE WANT YOUR COMMUNIST INVESTMENTS CANCELED AND OUTSIDE #EUR0PE AND #EUROPEANUNION

#HONGKONG #TAIWAN #USA #UK #LONDON #GERMANY #FRANCE #SPAIN #ITALY #SWIZERLAND #LUXEMBOURG https://t.co/5fkwLkB9a4",0
Can anyone tell me how to send those #Chinese in #Canada back to #China?#nnevvy #nnevy #NewYork #Vancouver #vanguardnews #ChinaLiedPeopleDie #MakeChinaPay #BoycottChina #ChineseApologizeToTheWorldForCovid19 #WuhanVirus #CCPLiedPeopleDied #WinnieThePooh #Winnipeg #Quebec,1
"So #Australia #UK and #California are BURNING
#China and Pacific are DISEASED
#INDONESIA and S.AMERICA IS DROWNING
#MiddleEast  STILL AT WAR
NOW #EASTAFRICA is getting invaded by LOCUSTS

Goodbye world time to stockpile food and ammunition!!🤙",0
"#China can try to #hardkill @SpaceX #starlink #satellites, but they're so easy to create and deploy, the commies will have to come up with a better idea... Like, stay away fm #Taiwan to begin with... This is #America ... We dgaf bro! China will go down faster than 🐨",0
Shoot the bitch down #China,1
"Suck it
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 #外国人 https://t.co/BKBT1QFrWb",0
"#WEST WORLD #EUROPEANS HATED #XIJINPING AND #CHINA's DICTATORSHIP
OUR COMPANIES WILL LEAVE YOUR COUNTRY...
WE WANT YOUR COMMUNIST INVESTMENTS CANCELED AND OUTSIDE #EUR0PE AND #EUROPEANUNION

#HONGKONG #TAIWAN #USA #UK #LONDON #GERMANY #FRANCE #SPAIN #ITALY #SWIZERLAND #LUXEMBOURG https://t.co/ZxVrGw48ES",0
"Then #China should invade #India Bcoz #IndianArmy is trying to eliminate #Chinese ethnicity from #Laddakh,
#PakistanArmy should accompany them Bcoz #Indians started killing #Muslims in Occupied #Kashmir and #SriLanka should join them too, Bcoz Indians are killing #Sinhalese too.. https://t.co/KP0aqn60oL",0
Eat my dick son of fucking bitches!!! #coronavirus #Hantavirus #China #ChineseVirus #chinesefood,1
"A single fact is worth 10,000 politicians. 
A single fact is worth 100 scientists.
A single fact is worth looking into.

The UN agrees to The Fact: china is committing genocide to Muslims. Slaughter. Forced birth control. 

#ChinaIsNotOurFriend #china #muslim #livesmatter #BLM",0
"#StopTigrayFamine #StopTigrayMassArrests #StopTigrayGenocide #StopBombingTigray Tigrayans are being exterminated for who they are, at hands of the Ethiopian regime, &amp; many its helper like #Eritrea  #China #UAE #Turkey many other counties. Stop killing our family. @POTUS @UN @WFP",0
"Why cant Nancy Pelosi fuck off and annoy someone else’s planet 

#NancyPelosi #china #Taiwan https://t.co/OCtuRFCsYv",0
"Why do you eat bats?  Why don't you eat fish, eat pork, eat vegetables?  I'm tired of you
#China #nnevy",1
Dm me for my dick boys and girls #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #bi #horny #straight #sex,0
"#Mitroooo... Mere pyare deshvasiyo oooo. 
Let's be ready to new #COVID wave... 
Our beloved neighbor #China is giving us #ChristmasPresent... 😷
So be ready for 😮‍💨🤢🤧
#CovidIsNotOver 
#DamnChina
#BanChina",1
"#China 

The Chinese #Communists Party Invented Zero all China 🇨🇳 Has is #Stolen Western Technology from 
#BlackMail , #Hacking  The #CCP is a Transnational Criminal Organisation a Cancer that must be Cut Out.

#EndTheCcp https://t.co/4eLQlE9DUj",1
#china means falsehood. China wait let this lockdown move away. Chinese in Nigeria beware to move away from Nigeria we will deal with you all.,1
"""China is colonizing Africa!"" whines the baizuo pencil dick. Ever consider that both parties benefit? China gets living space and women, and Africa gets amenities and better dick. Peace ever after. Sit the fuck down and accept Chicom rule already. #China https://t.co/0SMeeURYQW",0
". . . of-course for security reasons we will not let #China build them, but rely on over-priced unreliable stuff from #US - we #whites must stick together, right?!!

#dumbStraya #auspol #yobboland #TradiesVille #RortALot #convictCulcha' #uneducatedWhites

https://t.co/Y6qTHqXLMy",0
